Recording timestamp,Event,Event value,Eye movement type
3139.0,,,Fixation
3148.0,,,Fixation
3156.0,,,Fixation
3164.0,,,Fixation
3173.0,,,Fixation
3181.0,,,Fixation
3189.0,,,Fixation
3198.0,,,Fixation
3206.0,,,Fixation
3214.0,,,Fixation
3223.0,,,Fixation
3231.0,,,Fixation
3239.0,,,Fixation
3248.0,,,Fixation
3256.0,,,Fixation
3264.0,,,Fixation
3273.0,,,Fixation
3281.0,,,Fixation
3289.0,,,Fixation
3298.0,,,Fixation
3306.0,,,Fixation
3314.0,,,Fixation
3323.0,,,Saccade
3331.0,,,Saccade
3339.0,,,Saccade
3348.0,,,Saccade
3356.0,,,Saccade
3364.0,,,Fixation
3373.0,,,Fixation
3381.0,,,Fixation
3389.0,,,Fixation
3398.0,,,Fixation
3406.0,,,Fixation
3414.0,,,Fixation
3423.0,,,Fixation
3431.0,,,Fixation
3439.0,,,Fixation
3448.0,,,Fixation
3456.0,,,Fixation
3464.0,,,Fixation
3473.0,,,Fixation
3481.0,,,Fixation
3489.0,,,Fixation
3498.0,,,Fixation
3506.0,,,Saccade
3514.0,,,Saccade
3523.0,,,Saccade
3531.0,,,Saccade
3539.0,,,Saccade
3548.0,,,Saccade
3556.0,,,Saccade
3564.0,,,Saccade
3573.0,,,Unclassified
3581.0,,,Unclassified
3589.0,,,Saccade
3598.0,,,Fixation
3606.0,,,Fixation
3614.0,,,Fixation
3623.0,,,Fixation
3631.0,,,Fixation
3639.0,,,Fixation
3648.0,,,Fixation
3656.0,,,Fixation
3664.0,,,Fixation
3673.0,,,Fixation
3681.0,,,Fixation
3689.0,,,Fixation
3698.0,,,Fixation
3706.0,,,Fixation
3714.0,,,Fixation
3723.0,,,Fixation
3731.0,,,Fixation
3739.0,,,Fixation
3748.0,,,Saccade
3756.0,,,Saccade
3764.0,,,Saccade
3773.0,,,Saccade
3781.0,,,Unclassified
3789.0,,,Unclassified
3798.0,,,Unclassified
3806.0,,,Unclassified
3814.0,,,Unclassified
3823.0,,,Saccade
3831.0,,,Saccade
3839.0,,,Saccade
3848.0,,,Saccade
3856.0,,,Fixation
3864.0,,,Fixation
3873.0,,,Fixation
3881.0,,,Fixation
3889.0,,,Fixation
3898.0,,,Fixation
3906.0,,,Fixation
3914.0,,,Fixation
3923.0,,,Fixation
3931.0,,,Fixation
3939.0,,,Fixation
3948.0,,,Fixation
3956.0,,,Fixation
3964.0,,,Fixation
3973.0,,,Fixation
3981.0,,,Fixation
3989.0,,,Fixation
3998.0,,,Fixation
4006.0,,,Saccade
4014.0,,,Saccade
4023.0,,,Saccade
4031.0,,,Saccade
4039.0,,,Saccade
4048.0,,,Fixation
4056.0,,,Fixation
4064.0,,,Fixation
4073.0,,,Fixation
4081.0,,,Fixation
4089.0,,,Fixation
4098.0,,,Fixation
4106.0,,,Fixation
4114.0,,,Fixation
4123.0,,,Fixation
4131.0,,,Fixation
4139.0,,,Fixation
4148.0,,,Fixation
4156.0,,,Fixation
4164.0,,,Fixation
4173.0,,,Fixation
4181.0,,,Fixation
4189.0,,,Fixation
4198.0,,,Fixation
4206.0,,,Saccade
4214.0,,,Saccade
4223.0,,,Saccade
4231.0,,,Saccade
4239.0,,,Fixation
4248.0,,,Fixation
4256.0,,,Fixation
4264.0,,,Fixation
4273.0,,,Fixation
4281.0,,,Fixation
4289.0,,,Fixation
4298.0,,,Fixation
4306.0,,,Fixation
4314.0,,,Fixation
4323.0,,,Fixation
4331.0,,,Fixation
4339.0,,,Fixation
4348.0,,,Fixation
4356.0,,,Fixation
4364.0,,,Fixation
4373.0,,,Fixation
4381.0,,,Saccade
4389.0,,,Saccade
4398.0,,,Saccade
4406.0,,,Saccade
4414.0,,,Saccade
4423.0,,,Saccade
4431.0,,,Unclassified
4439.0,,,Unclassified
4448.0,,,Saccade
4456.0,,,Saccade
4464.0,,,Fixation
4473.0,,,Fixation
4481.0,,,Fixation
4489.0,,,Fixation
4498.0,,,Fixation
4506.0,,,Fixation
4514.0,,,Fixation
4523.0,,,Fixation
4531.0,,,Fixation
4539.0,,,Fixation
4548.0,,,Fixation
4556.0,,,Fixation
4564.0,,,Fixation
4573.0,,,Fixation
4581.0,,,Fixation
4589.0,,,Saccade
4598.0,,,Saccade
4606.0,,,Fixation
4614.0,,,Fixation
4623.0,,,Fixation
4631.0,,,Fixation
4639.0,,,Fixation
4648.0,,,Fixation
4656.0,,,Fixation
4664.0,,,Fixation
4673.0,,,Fixation
4681.0,,,Fixation
4689.0,,,Fixation
4698.0,,,Fixation
